# n [fm^{-3}]             rho [MeV fm^{-3}]        P_min [MeV fm^{-3}]      P_max [MeV fm^{-3}]      eps_min  [MeV fm^{-3}]   eps_max [MeV fm^{-3}]
1.000000000000000021e-03 9.395650000000002056e-01 7.091535806397714168e-04 7.486512086674838168e-04 9.403327374018779494e-01 9.403418674732975102e-01
4.222222222222222696e-03 3.967052222222223534e+00 3.560693215668599924e-03 3.689236330056596454e-03 3.974773403712767106e+00 3.974890003986780940e+00
7.444444444444444503e-03 6.994539444444445309e+00 8.878146840800458725e-03 9.176057046189059138e-03 7.012269643210785830e+00 7.012348749772431944e+00
1.066666666666666805e-02 1.002202666666667064e+01 1.648392798984057647e-02 1.675107264974905544e-02 1.005235562682510242e+01 1.005241979245174200e+01
1.388888888888888812e-02 1.304951388888889063e+01 2.522290362424363039e-02 2.544854947523738156e-02 1.309461299602781637e+01 1.309475505341141499e+01
1.711111111111111166e-02 1.607700111111111596e+01 3.432975400498439189e-02 3.469244619726533085e-02 1.613865075913118829e+01 1.613891219551882728e+01
2.033333333333333520e-02 1.910448833333333951e+01 4.355017173540504799e-02 4.430093025706929172e-02 1.918411840107203759e+01 1.918455152019865650e+01
2.355555555555555527e-02 2.213197555555555951e+01 5.296937492104231149e-02 5.432849178448365124e-02 2.223076148673614583e+01 2.223143067127131545e+01
2.677777777777777882e-02 2.515946277777778306e+01 6.282457149933952378e-02 6.492794396248323385e-02 2.527840991047311547e+01 2.527939250066938826e+01
3.000000000000000236e-02 2.818695000000000661e+01 7.337244043475699140e-02 7.626397087090447391e-02 2.832695560603762530e+01 2.832834248642317121e+01
3.322222222222222243e-02 3.121443722222222661e+01 8.481687556530646821e-02 8.847110141964316388e-02 3.137633117843758512e+01 3.137822714482278386e+01
3.644444444444444597e-02 3.424192444444445016e+01 9.728325710960809836e-02 1.016417197700194147e-01 3.442649332431288656e+01 3.442901728541903594e+01
3.966666666666666952e-02 3.726941166666667726e+01 1.108228080539913618e-01 1.158313307619593391e-01 3.747741154925210338e+01 3.748069660326721220e+01
4.288888888888889306e-02 4.029689888888889726e+01 1.254331707027682152e-01 1.310718086320456499e-01 4.052906138900077337e+01 4.053325480484727450e+01
4.611111111111110966e-02 4.332438611111111726e+01 1.410851124407730417e-01 1.473866412554215577e-01 4.358142098548696453e+01 4.358668411074301474e+01
4.933333333333333320e-02 4.635187333333334436e+01 1.574167380414550899e-01 1.651367414361382957e-01 4.663446991806353026e+01 4.664097802956186456e+01
5.255555555555555675e-02 4.937936055555556436e+01 1.744566134642554778e-01 1.843299193527153379e-01 4.968818938827344311e+01 4.969613149705043043e+01
5.577777777777778029e-02 5.240684777777779146e+01 1.922617138875457599e-01 2.050057782682850327e-01 5.274256308500029178e+01 5.275214170399328140e+01
5.900000000000000383e-02 5.543433500000001146e+01 2.110146541932160502e-01 2.271513152296911475e-01 5.579757826528828701e+01 5.580900914583562411e+01
6.222222222222222043e-02 5.846182222222223146e+01 2.308123475287619519e-01 2.509160536813768716e-01 5.885322675664072989e+01 5.886673859812245979e+01
6.544444444444444398e-02 6.148930944444445856e+01 2.517865805272003210e-01 2.764878325538422943e-01 6.190950571675865888e+01 6.192533985265900753e+01
6.866666666666666752e-02 6.451679666666667856e+01 2.740992527601076034e-01 3.040883568909102941e-01 6.496641808026905096e+01 6.498482814313712197e+01
7.188888888888889106e-02 6.754428388888889856e+01 2.979357875379148313e-01 3.339668379567904966e-01 6.802397268532496355e+01 6.804522425281126630e+01
7.511111111111111460e-02 7.057177111111113277e+01 3.234975461838620614e-01 3.663925554854432498e-01 7.108218411285304228e+01 7.110655433674844517e+01
7.833333333333333814e-02 7.359925833333335277e+01 3.509939512265145556e-01 4.016470514718200047e-01 7.414107229319975545e+01 7.416884951357934597e+01
8.155555555555556169e-02 7.662674555555557276e+01 3.806348819050369148e-01 4.400165262506432473e-01 7.720066194453532660e+01 7.723214529105241866e+01
8.477777777777778523e-02 7.965423277777779276e+01 4.126237649910301508e-01 4.817848687296791832e-01 8.026098190813516453e+01 8.029648089080973250e+01
8.799999999999999489e-02 8.268172000000001276e+01 4.471516538149777342e-01 5.272276230060356506e-01 8.332206444077512231e+01 8.336189853287380913e+01
9.122222222222221844e-02 8.570920722222223276e+01 4.843924735272963078e-01 5.766070792963421399e-01 8.638394451651350892e+01 8.642844273224818608e+01
9.444444444444444198e-02 8.873669444444445276e+01 5.244995136479869702e-01 6.301685795111967581e-01 8.944665918053129872e+01 8.949615965040939614e+01
9.766666666666666552e-02 9.176418166666668697e+01 5.676031691930019107e-01 6.881380476283718295e-01 9.251024698703400873e+01 9.256509653389892378e+01
1.008888888888888891e-01 9.479166888888890696e+01 6.138098694370471842e-01 7.507206915329897035e-01 9.557474754338836931e+01 9.563530126232289774e+01
1.041111111111111126e-01 9.781915611111112696e+01 6.632020860017027175e-01 8.181007750663344957e-01 9.864020117371013896e+01 9.870682201856347149e+01
1.073333333333333361e-01 1.008466433333333470e+02 7.158392784475928750e-01 8.904423238700123200e-01 1.017066487058412037e+02 1.017797070854535804e+02
1.105555555555555597e-01 1.038741305555555812e+02 7.717596138341158429e-01 9.678906065246999368e-01 1.047741313794461036e+02 1.048540047662342118e+02
1.137777777777777832e-01 1.069016177777778012e+02 8.309822853801474007e-01 1.050574219072659021e+00 1.078426908662555945e+02 1.079297634194970499e+02
1.170000000000000068e-01 1.099291050000000212e+02 8.935102518872430899e-01 1.138607597552552697e+00 1.109123693889147972e+02 1.110070315949474065e+02
1.202222222222222303e-01 1.129565922222222554e+02 9.593332243082801636e-01 1.232093785794936780e+00 1.139832099215083474e+02 1.140858582524894871e+02
1.234444444444444400e-01 1.159840794444444612e+02 1.028430734461966312e+00 1.331127294594987243e+00 1.170552564515879368e+02 1.171662930441703878e+02
1.266666666666666774e-01 1.190115666666666954e+02 1.100775136304548818e+00 1.435796902041631240e+00 1.201285542832693807e+02 1.202483866378510129e+02
1.298888888888888871e-01 1.220390538888889154e+02 1.176334406773875685e+00 1.546188261030601030e+00 1.232031503588884220e+02 1.233321910600701017e+02
1.331111111111111245e-01 1.250665411111111496e+02 1.255074633720438593e+00 1.662386200352318655e+00 1.262785703251907847e+02 1.264182832899942497e+02
1.363333333333333341e-01 1.280940283333333696e+02 1.336962100028640466e+00 1.784476625606665534e+00 1.293537783432159074e+02 1.295078060635237023e+02
1.395555555555555438e-01 1.311215155555555611e+02 1.421964894798121382e+00 1.912547949362896293e+00 1.324300789729099392e+02 1.325995665197468725e+02
1.427777777777777812e-01 1.341490027777778096e+02 1.510054004893059965e+00 2.046692000604660056e+00 1.355074951944078805e+02 1.356936585937723123e+02
1.459999999999999909e-01 1.371764900000000296e+02 1.601203861893873759e+00 2.187004385774146797e+00 1.385860513178639906e+02 1.387901803769510991e+02
1.492222222222222283e-01 1.402039772222222496e+02 1.695392339012200322e+00 2.333584293250623443e+00 1.416657730532995743e+02 1.418892341500727525e+02
1.524444444444444380e-01 1.432314644444444696e+02 1.792600211535084753e+00 2.486533752418255361e+00 1.447466874939654815e+02 1.449909263201965643e+02
1.556666666666666754e-01 1.462589516666666896e+02 1.892810110697567438e+00 2.645956373600972356e+00 1.478288230083280155e+02 1.480953672550425608e+02
1.588888888888888851e-01 1.492864388888889096e+02 1.996005014750443562e+00 2.811955611459151960e+00 1.509122090384907722e+02 1.512026710134844905e+02
1.621111111111111225e-01 1.523139261111111580e+02 2.102166332494262324e+00 2.984632603958073727e+00 1.539968758057225386e+02 1.543129549714941504e+02
1.653333333333333321e-01 1.553414133333333496e+02 2.211271643589525659e+00 3.164083650284590377e+00 1.570828539266794053e+02 1.574263393470082804e+02
1.685555555555555696e-01 1.583689005555555980e+02 2.323292166313895457e+00 3.350397396097021030e+00 1.601701739453386040e+02 1.605429466289259608e+02
1.717777777777777792e-01 1.613963877777778180e+02 2.438190026903639840e+00 3.543651800146776054e+00 1.632588657888724981e+02 1.636629009175404406e+02
1.749999999999999889e-01 1.644238750000000095e+02 2.555915406048921756e+00 3.743910956878262031e+00 1.663489581559248904e+02 1.667863271852753542e+02
1.782222222222222263e-01 1.674513622222222580e+02 2.676403637846760830e+00 3.951221850077514475e+00 1.694404778490394108e+02 1.699133504681097122e+02
1.814444444444444360e-01 1.704788494444444780e+02 2.799572333145443181e+00 4.165611110412566376e+00 1.725334490624639443e+02 1.730440949997909001e+02
1.846666666666666734e-01 1.735063366666666980e+02 2.925318594862845067e+00 4.387081845225376142e+00 1.756278926375726712e+02 1.761786833010610565e+02
1.878888888888888831e-01 1.765338238888889180e+02 3.053516387720544234e+00 4.615610603991682659e+00 1.787238252998967596e+02 1.793172352369688838e+02
1.911111111111111205e-01 1.795613111111111380e+02 3.184014116855419463e+00 4.851144536706292421e+00 1.818212588904638665e+02 1.824598670560056348e+02
1.943333333333333302e-01 1.825887983333333580e+02 3.316632462971138118e+00 5.093598794279288633e+00 1.849201996051941705e+02 1.856066904242915143e+02
1.975555555555555676e-01 1.856162855555556064e+02 3.451162512559807549e+00 5.342854213089852422e+00 1.880206472544515464e+02 1.887578114690647908e+02
2.007777777777777772e-01 1.886437727777777980e+02 3.587364213967093818e+00 5.598755317004458831e+00 1.911225945571476075e+02 1.919133298432198842e+02
2.040000000000000147e-01 1.916712600000000464e+02 3.724965180185177527e+00 5.861108662467797714e+00 1.942260264787988149e+02 1.950733378253689807e+02
2.072222222222222243e-01 1.946987472222222664e+02 3.863659852563769981e+00 6.129681543482170092e+00 1.973309196265747687e+02 1.982379194655153469e+02
2.104444444444444340e-01 1.977262344444444579e+02 4.003109029667897723e+00 6.404201066358111483e+00 2.004372417100713903e+02 2.014071497878049684e+02
2.136666666666666714e-01 2.007537216666667064e+02 4.142939759680276168e+00 6.684353596236725537e+00 2.035449510752353603e+02 2.045810940613785647e+02
2.168888888888888811e-01 2.037812088888889264e+02 4.282745587384908070e+00 6.969784571545262430e+00 2.066539963216855824e+02 2.077598071449591259e+02
2.201111111111111185e-01 2.068086961111111464e+02 4.422087140561366425e+00 7.260098676446855137e+00 2.097643160042228203e+02 2.109433329156410366e+02
2.233333333333333282e-01 2.098361833333333664e+02 4.560493037237773883e+00 7.554860356628966933e+00 2.128758384266245685e+02 2.141317037847442748e+02
2.265555555555555656e-01 2.128636705555556148e+02 4.697461090076694212e+00 7.853594660404884742e+00 2.159884815273778997e+02 2.173249403058648284e+02
2.297777777777777752e-01 2.158911577777778064e+02 4.832459782438644602e+00 8.155788383590664381e+00 2.191021528571666011e+02 2.205230508782976528e+02
2.330000000000000127e-01 2.189186450000000548e+02 4.964929988570200514e+00 8.460891495733898537e+00 2.222167496494859051e+02 2.237260315442308638e+02
2.362222222222222223e-01 2.219461322222222748e+02 5.094286910487984876e+00 8.768318823062212886e+00 2.253321589783831769e+02 2.269338658817139276e+02
2.394444444444444597e-01 2.249736194444444948e+02 5.219922203344229850e+00 9.077451964711555021e+00 2.284482580010743504e+02 2.301465249887501159e+02
2.426666666666666694e-01 2.280011066666667148e+02 5.341206263111770269e+00 9.387641418232062662e+00 2.315649142782638137e+02 2.333639675567121117e+02
2.458888888888888791e-01 2.310285938888889348e+02 5.457490651586039299e+00 9.698208892095433242e+00 2.346819861670289527e+02 2.365861400265297050e+02
2.491111111111111165e-01 2.340560811111111548e+02 5.568110635990693780e+00 1.000844978426470000e+01 2.377993232766722542e+02 2.398129768236562711e+02
2.523333333333333539e-01 2.370835683333334032e+02 5.672387822774533461e+00 1.031763580733117003e+01 2.409167669802207286e+02 2.430444006641172052e+02
