# n [fm^{-3}]             rho [MeV fm^{-3}]        P_min [MeV fm^{-3}]      P_max [MeV fm^{-3}]      eps_min  [MeV fm^{-3}]   eps_max [MeV fm^{-3}]
1.202222222222222303e-01 1.129565922222222554e+02 8.007646772682104341e-01 1.401464223394953912e+00 1.139410615230846702e+02 1.141665819266789015e+02
1.234444444444444400e-01 1.159840794444444612e+02 8.503417302144560264e-01 1.511544461640628834e+00 1.170092740389546009e+02 1.172512374242733415e+02
1.266666666666666774e-01 1.190115666666666954e+02 9.022508120763947925e-01 1.628285427131042740e+00 1.200787096862620729e+02 1.203377806326204507e+02
1.298888888888888871e-01 1.220390538888889154e+02 9.565486047551896576e-01 1.751923878787791100e+00 1.231494517903290102e+02 1.234262980981685587e+02
1.331111111111111245e-01 1.250665411111111496e+02 1.013289005403154919e+00 1.882693369458070753e+00 1.262201249623737738e+02 1.265183415397217175e+02
1.363333333333333341e-01 1.280940283333333696e+02 1.072523051616978140e+00 2.020823829750708178e+00 1.292892159020451572e+02 1.296156066640732547e+02
1.395555555555555438e-01 1.311215155555555611e+02 1.134298852459321161e+00 2.166541164211968074e+00 1.323591925857860758e+02 1.327158135810127249e+02
1.427777777777777812e-01 1.341490027777778096e+02 1.198661523921729088e+00 2.320066853124167050e+00 1.354300937321367826e+02 1.358191169280677002e+02
1.459999999999999909e-01 1.371764900000000296e+02 1.265653126616433255e+00 2.481617553980004498e+00 1.385019585960429538e+02 1.389256756538512434e+02
1.492222222222222283e-01 1.402039772222222496e+02 1.335312603834686751e+00 2.651404697440724156e+00 1.415748268250809474e+02 1.420356527266589524e+02
1.524444444444444380e-01 1.432314644444444696e+02 1.407675718488522465e+00 2.829634073857467236e+00 1.446487383165777771e+02 1.451492148308312551e+02
1.556666666666666754e-01 1.462589516666666896e+02 1.482774989124386877e+00 3.016505405824897679e+00 1.477237330765080685e+02 1.482665320502514703e+02
1.588888888888888851e-01 1.492864388888889096e+02 1.560639623097849871e+00 3.212211905178334881e+00 1.507998510789535942e+02 1.513877775402283703e+02
1.621111111111111225e-01 1.523139261111111580e+02 1.641295448054534978e+00 3.416939811934213367e+00 1.538771321276846322e+02 1.545131271876557264e+02
1.653333333333333321e-01 1.553414133333333496e+02 1.724764840906646057e+00 3.630867915007193858e+00 1.569556157193995034e+02 1.576427592597800924e+02
1.685555555555555696e-01 1.583689005555555980e+02 1.811066655775517509e+00 3.854167054032547668e+00 1.600353409084615919e+02 1.607768540428631354e+02
1.717777777777777792e-01 1.613963877777778180e+02 1.900216150769557633e+00 4.086999604073069392e+00 1.631163461739109266e+02 1.639155934706603261e+02
1.749999999999999889e-01 1.644238750000000095e+02 1.992224915090461623e+00 4.329518944688611093e+00 1.661986692883809553e+02 1.670591607441934627e+02
1.782222222222222263e-01 1.674513622222222580e+02 2.087100797767716287e+00 4.581868915592830938e+00 1.692823471901896824e+02 1.702077399422941539e+02
1.814444444444444360e-01 1.704788494444444780e+02 2.184847838875341175e+00 4.844183262610902929e+00 1.723674158578444349e+02 1.733615156247902860e+02
1.846666666666666734e-01 1.735063366666666980e+02 2.285466205068818368e+00 5.116585077939851622e+00 1.754539101876617337e+02 1.765206724297801770e+02
1.878888888888888831e-01 1.765338238888889180e+02 2.388952131103945220e+00 5.399186238277414063e+00 1.785418638751632727e+02 1.796853946644739892e+02
1.911111111111111205e-01 1.795613111111111380e+02 2.495297868395002894e+00 5.692086846924436117e+00 1.816313093003754489e+02 1.828558658922858626e+02
1.943333333333333302e-01 1.825887983333333580e+02 2.604491642898719483e+00 5.995374683867429333e+00 1.847222774178137570e+02 1.860322685162630592e+02
1.975555555555555676e-01 1.856162855555556064e+02 2.716517623282507898e+00 6.309124670207364005e+00 1.878147976500534355e+02 1.892147833620054485e+02
2.007777777777777772e-01 1.886437727777777980e+02 2.831355901558350929e+00 6.633398351779951518e+00 1.909088977885448912e+02 1.924035892585404781e+02
2.040000000000000147e-01 1.916712600000000464e+02 2.948982486715312046e+00 6.968243408821210849e+00 1.940046038980106857e+02 1.955988626228447345e+02
2.072222222222222243e-01 1.946987472222222664e+02 3.069369313812821076e+00 7.313693195765130994e+00 1.971019402283381510e+02 1.988007770456424055e+02
2.104444444444444340e-01 1.977262344444444579e+02 3.192484268538194225e+00 7.669766318116675308e+00 2.002009291331871452e+02 2.020095028820566938e+02
2.136666666666666714e-01 2.007537216666667064e+02 3.318291229314605406e+00 8.036466250936474154e+00 2.033015909935903096e+02 2.052252068509249057e+02
2.168888888888888811e-01 2.037812088888889264e+02 3.446750127056298574e+00 8.413781003887621068e+00 2.064039441524314213e+02 2.084480516385944213e+02
2.201111111111111185e-01 2.068086961111111464e+02 3.577817023221071757e+00 8.801682838382024698e+00 2.095080048529974874e+02 2.116781955168394234e+02
2.233333333333333282e-01 2.098361833333333664e+02 3.711444207224976921e+00 9.200128039686228831e+00 2.126137871885051993e+02 2.149157919700231503e+02
2.265555555555555656e-01 2.128636705555556148e+02 3.847580312653693824e+00 9.609056748766338529e+00 2.157213030594260488e+02 2.181609893364829702e+02
2.297777777777777752e-01 2.158911577777778064e+02 3.986170452744823400e+00 1.002839285615129583e+01 2.188305621377608645e+02 2.214139304671093100e+02
2.330000000000000127e-01 2.189186450000000548e+02 4.127156374359138624e+00 1.045804396127880409e+01 2.219415718434741791e+02 2.246747523985300461e+02
2.362222222222222223e-01 2.219461322222222748e+02 4.270476630801692153e+00 1.089790139776081546e+01 2.250543373272445535e+02 2.279435860472171669e+02
2.394444444444444597e-01 2.249736194444444948e+02 4.416066771816757885e+00 1.134784032718619429e+01 2.281688614645667315e+02 2.312205559227722631e+02
2.426666666666666694e-01 2.280011066666667148e+02 4.563859550454725245e+00 1.180771990086853052e+01 2.312851448573652249e+02 2.345057798638456745e+02
2.458888888888888791e-01 2.310285938888889348e+02 4.713785145562639833e+00 1.227738348986789063e+01 2.344031858471812200e+02 2.377993687959668421e+02
2.491111111111111165e-01 2.340560811111111548e+02 4.865771398423563099e+00 1.275665898216988658e+01 2.375229805355332644e+02 2.411014265148317861e+02
2.523333333333333539e-01 2.370835683333334032e+02 5.019744062325097289e+00 1.324535914546512139e+01 2.406445228138613288e+02 2.444120494948563191e+02
